"Camera","Class","Count","Operation","RAI","TimePeriod"
"B12","Dog",0,31,0,"may.2016"
"B14","Dog",0,31,0,"may.2016"
"C03","Dog",0,31,0,"may.2016"
"C05","Dog",0,20.5,0,"may.2016"
"C07","Dog",0,31,0,"may.2016"
"C09","Dog",0,31,0,"may.2016"
"C11","Dog",10,31,0.32258064516129,"may.2016"
"C15","Dog",0,12.5,0,"may.2016"
"C17","Dog",0,12.5,0,"may.2016"
"D04","Dog",0,31,0,"may.2016"
"D06","Dog",0,20.5,0,"may.2016"
"D08","Dog",0,10.5,0,"may.2016"
"D10","Dog",0,14.5,0,"may.2016"
"D12","Dog",0,31,0,"may.2016"
"D14","Dog",0,12.5,0,"may.2016"
"E05","Dog",0,31,0,"may.2016"
"E07","Dog",0,18.5,0,"may.2016"
"E09","Dog",0,31,0,"may.2016"
"E11","Dog",0,12.5,0,"may.2016"
"E13","Dog",0,31,0,"may.2016"
"E15","Dog",0,31,0,"may.2016"
"E17","Dog",7,30.5,0.229508196721311,"may.2016"
"F06","Dog",0,31,0,"may.2016"
"F08","Dog",0,31,0,"may.2016"
"F10","Dog",0,31,0,"may.2016"
"G09","Dog",0,18.5,0,"may.2016"
"G11","Dog",0,19.5,0,"may.2016"
"A03","Fox",0,31,0,"may.2016"
"A13","Fox",0,31,0,"may.2016"
"B02","Fox",3,25.5,0.117647058823529,"may.2016"
"B04","Fox",0,25.5,0,"may.2016"
"B06","Fox",3,26.5,0.113207547169811,"may.2016"
"B08","Fox",0,31,0,"may.2016"
"B10","Fox",1,31,0.032258064516129,"may.2016"
"B12","Fox",0,31,0,"may.2016"
"B14","Fox",0,31,0,"may.2016"
"C03","Fox",2,31,0.0645161290322581,"may.2016"
"C05","Fox",0,20.5,0,"may.2016"
"C07","Fox",1,31,0.032258064516129,"may.2016"
"C09","Fox",0,31,0,"may.2016"
"C11","Fox",3,31,0.0967741935483871,"may.2016"
"C15","Fox",0,12.5,0,"may.2016"
"C17","Fox",0,12.5,0,"may.2016"
"D04","Fox",1,31,0.032258064516129,"may.2016"
"D06","Fox",1,20.5,0.0487804878048781,"may.2016"
"D08","Fox",1,10.5,0.0952380952380952,"may.2016"
"D10","Fox",5,14.5,0.344827586206897,"may.2016"
"D12","Fox",0,31,0,"may.2016"
"D14","Fox",0,12.5,0,"may.2016"
"E05","Fox",1,31,0.032258064516129,"may.2016"
"E07","Fox",3,18.5,0.162162162162162,"may.2016"
"E09","Fox",0,31,0,"may.2016"
"E11","Fox",2,12.5,0.16,"may.2016"
"E13","Fox",0,31,0,"may.2016"
"E15","Fox",0,31,0,"may.2016"
"E17","Fox",0,30.5,0,"may.2016"
"F06","Fox",2,31,0.0645161290322581,"may.2016"
"F08","Fox",0,31,0,"may.2016"
"F10","Fox",5,31,0.161290322580645,"may.2016"
"G09","Fox",1,18.5,0.0540540540540541,"may.2016"
"G11","Fox",3,19.5,0.153846153846154,"may.2016"
"A03","Human",0,31,0,"may.2016"
"A13","Human",0,31,0,"may.2016"
"B02","Human",0,25.5,0,"may.2016"
"B04","Human",0,25.5,0,"may.2016"
"B06","Human",0,26.5,0,"may.2016"
"B08","Human",0,31,0,"may.2016"
"B10","Human",1,31,0.032258064516129,"may.2016"
"B12","Human",0,31,0,"may.2016"
"B14","Human",0,31,0,"may.2016"
"C03","Human",0,31,0,"may.2016"
"C05","Human",1,20.5,0.0487804878048781,"may.2016"
"C07","Human",0,31,0,"may.2016"
"C09","Human",0,31,0,"may.2016"
"C11","Human",0,31,0,"may.2016"
"C15","Human",1,12.5,0.08,"may.2016"
"C17","Human",0,12.5,0,"may.2016"
"D04","Human",58,31,1.87096774193548,"may.2016"
"D06","Human",0,20.5,0,"may.2016"
"D08","Human",0,10.5,0,"may.2016"
"D10","Human",0,14.5,0,"may.2016"
"D12","Human",0,31,0,"may.2016"
"D14","Human",1,12.5,0.08,"may.2016"
"E05","Human",1,31,0.032258064516129,"may.2016"
"E07","Human",0,18.5,0,"may.2016"
"E09","Human",0,31,0,"may.2016"
"E11","Human",0,12.5,0,"may.2016"
"E13","Human",0,31,0,"may.2016"
"E15","Human",0,31,0,"may.2016"
"E17","Human",0,30.5,0,"may.2016"
"F06","Human",0,31,0,"may.2016"
"F08","Human",0,31,0,"may.2016"
"F10","Human",0,31,0,"may.2016"
